text,channel_id
Консолидированный бюджет РФ в январеапреле 2023 года по предварительной оценке исполнен с дефицитом 1 трлн 7349 млрд рублей Федеральное казначейство.,-1001099350027
Вода в СевероКрымском канале будет Найдено решение установить насосы в Херсонской области __Возможность подачи воды в СевероКрымский канал остается достаточно простая. Как решат вопрос безопасности. Установка насосов на реке Днепр и подача объемов до 40 кубометров в секунду воды в СевероКрымский канал позволит нам обеспечить полностью мелиорацию на территории Республики Крым. Все это возможно сделать технически достаточно просто. Не надо трубопроводы тянуть на большое расстояние. Самое дорогое оборудование которое будет установлено на реке Днепр рассказал Глава Крыма Сергей Аксёнов. __Напомним украинские террористы разрушили Каховскую ГЭС. Со временем ожидается что СевероКрымский канал будет мелеть. Однако ситуация с водоснабжением полуострова под контролем. Более того все водохранилища Крыма наполнены более чем на 80. Крым 24 tvcrimea24,-1001147336903
В России научили нейросеть готовить кровь для анализа Ученые НИТУ МИСИС совместно с коллегами из других институтов ведут разработку роботизированной системы на основе машинного зрения которая позволит ускорить лабораторные исследования и снизить риск ошибок. Как пояснили Газете.Ru в МИСИС чаще всего ошибки возникают при аликвотировании разливе жидкости из первичной пробирки в несколько так как пипетку необходимо погружать на различную глубину которую человек не всегда может точно определить. Разработанная система будет с точностью до 98 определять уровень границ между фракциями сыворотки в пробирке и вычислять глубину погружения пипетки. В будущем ученые планируют добавить в систему еще двух роботов первый будет устанавливать пробирки в штативы а второй выполнять забор плазмы. Подписывайтесь на Газету.Ru,-1001486063104
Вы социально недоразвитые эксглава таможни генсек Ассамблеи народов Евразии высказался об айтишниках __Им айтишникам нужна только комната бесперебойно работающий компьютер интернет и заказы а не духовные ценности. У вас очень короткий продуктивный период также как у спортсменовпрофессионалов__,-1001166834860
Глава Минпросвещения России Сергей Кравцов __Мы не заменяем очное традиционное обучение дистанционным образованием мы считаем что дистанционные информационные технологии в поддержку будут традиционной системе образования и вот этот ресурс Российская электронная школа он активно используется многими странами мы готовы здесь делиться опытом и дополнять и вашими электронными ресурсами чтобы у нас был действительно такой обмен опытом для учителей.__,-1001099350027
Крым после катастрофы на Каховской ГЭС активно закачивает в водохранилища воду из СевероКрымского канала который будет постепенно мелеть сообщил глава региона Аксенов,-1001101170442
Как мы уже говорили о том что операция началась можно будет говорить только после первых реальных успехов. Потому чиновники не спешат объявлять официально слишком высоки ожидания. По правде говоря если мы предполагали что будет какойто мощный внезапный удар от которого линия фронта посыпется пока что всё выглядит слишком предсказуемо. И долго игнорировать происходящее власти не смогут поскольку информация о потерях просочится в западные СМИ так или иначе. Либо у них полнейшая уверенность что русские потеряют ещё больше либо это ход вабанк потому как ничего больше не остаётся. Сниму видео. Не думаю что ситуация резко изменится пока буду снимать.,-1001343028414
Уровень воды в СевероКрымском канале остается стабильным после прорыва плотины Каховской ГЭС Reuters со ссылкой на главу Крыма Сергея Аксенова. каховскаягэс,-1001099350027
Скоро все прямые и непрямые стороны конфликта начнут готовить к его неминуемой пролонгации своё население. Как минимум перспектива завершения боевых действий до 2024 года крайне туманна. Учитывая значимые электоральные процессы в ряде стран стороны могут договориться о краткосрочной заморозке крайне невыгодно для всех временной паузе или недолгой деэскалации самый предпочтительный вариант. Гарник Туманян,-1001099350027
 Я Кирилл Мамонов главный аналитик отдела монетизации данных в Почтатехе. Расскажу как мы создали модель которая предсказывает до 97 возможных пропаж международных отправлений Как Почта моделирует риски потери отправлений,-1001032086354
Мантуров доступа РФ к поврежденной части аммиакопровода ТольяттиОдесса нет и не предвидится.,-1001099350027
Инсайд Наш источник в ОП рассказал что Сырский доложил Зеленскому о больших потерях ВСУ на флангах Бахмута новое контрнаступление захлебнулось и мы вынуждены переходить к позиционным боям.,-1001271765197
Дым от лесных пожаров в Канаде накрыл северовосток США власти НьюЙорка призвали жителей не выходить на улицы 18 НАСТОЯЩИЙ МАТЕРИАЛ ИНФОРМАЦИЯ ПРОИЗВЕДЕН РАСПРОСТРАНЕН И ИЛИ НАПРАВЛЕН ИНОСТРАННЫМ АГЕНТОМ ПИВОВАРОВЫМ АЛЕКСЕЕМ ВЛАДИМИРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ПИВОВАРОВА АЛЕКСЕЯ ВЛАДИМИРОВИЧА Изза плохой видимости отменяются и переносятся рейсы из аэропортов Ла Гуардиа и Ньюарк Либерти отменены три крупнейшие театральные представления и две игры Высшей бейсбольной лиги сообщает New York Times. Государственные больницы НьюЙорка заявили об увеличении числа пациентов с респираторными заболеваниями. Губернатор штата Кэти Хоукол назвала ухудшение качества воздуха чрезвычайным кризисом в городе зафиксировано самое сильное загрязнение воздуха за всю историю наблюдений. Предупреждения о низком качестве воздуха получили около 100 млн жителей США,-1001429590454
Глава МВД РФ Колокольцев сообщил что участниками спецоперации на Украине стали около 15 тыс. российских полицейских.,-1001099350027
У производителей и распространителей фейков и пропаганды скоро появится новый замечательный инструмент Учитывая что владелец мессенджера признанная в РФ экстремистской и не скрывающая своих отношений с американскими силовиками компания Meta легко можно представить какие каналы и с каким контентом скоро станут доступны для российской аудитории. Антон Горелкин ,-1001099350027
Сопровождающего детей в популярном детском лагере Артек подозревают в развратных действиях. Он приставал к девочке по пути в лагерь. Подозреваемый 50летний мужчина из Казахстана. Заявление на него написала мама одной из девочек тоже из Казахстана. По словам 15летнего ребёнка мужчина домогался её в кафе и в автобусе на пути следования из Симферополя в Артек 29 мая. По данным Базы мужчина уже признался в содеянном оформив явку с повинной. На него готовятся возбудить уголовное дело.,-1001378813139
IALECTIC независимое социалистическое медиа. Мы занимаемся освещением социальных проблем и вопросов связанных с противоречиями современного общества классового неравенства и рабочего движения. Вот что стоит почитать у Диалектика Бескровный уход Советского Союза Правительство Канады принуждает фермеров сливать молоко в канализацию Гендиректор нефтяной компании бастующим Если ваш сын попросит Ferrari вы сможете купить Будущее капитализма находится в опасности соучредитель Home Depot заявил что социализм убил мотивацию к работе Доля россиян сожалеющих о гибели Советского Союза достигла максимума за 17 лет Спасение шахтеров добывающих кобальт в Демократической Республике Конго какую цену платит рабочий класс за зеленую энергетику и смартфоны Подпишитесь на dialectic_club поддержите социалистическую журналистику,-1001166834860
 Специалисты МУП Водоканал приступили к строительству и реконструкции наружных сетей водоснабжения и водоотведения в деревне ШояКузнецово. Общая стоимость работ составит более 15 миллионов рублей. В рамках первого этапа была разработана проектносметная документация на втором этапе предполагалось бурение новой артезианской скважины а также прокладка более 650 метров хозяйственнобытового водопровода и постройка новой канализационной насосной станции. Все работы должны завершиться до ноября 2023 года. К началу лета уже проложено 242 метра водопровода проведены гидравлические испытания завершено бурение скважины обнаружен водоносный слой а также отдан на экспертизу забор поднятой воды сообщает мэрий ЙошкарОлы.,-1001098860759
Потрясание основ японское министерство обороны планирует отменить запрет на службу в Силах самообороны людей имеющих татуировки. Наличие татуировок стало препятствием для военной службы с самого основания Сил самообороны Японии в 1954 году изза общественного неприятия гангстеров якудза. С тех пор кандидаты желавшие защищать свою японскую родину получали отказ даже при наличии совсем маленьких и невинных татуировок независимо от того находились ли они на виду или скрывались под одеждой. Однако не либерализация бодиарта среди японских самураев стала причиной отмены запрета все гораздо проще министерство обороны Японии испытывает острую нехватку кадров особенно в нынешнее непростое время когда военная мощь и бюджет наращиваются циклопическими темпами. Молодые люди выбирают работу на гражданке руководствуясь личной свободой вариативностью деятельности и карьерой отворачиваясь от священного дела защиты японского отечества.,-1001348891598
Politico Ведутся разговоры об отправке истребителей F18 на Украину вместе с F16 на которых они сейчас проходят обучение. Несколько стран включая Австралию Канаду Швейцарию и Финляндию переходят на более новые истребители F35 в результате чего к концу десятилетия старые но пригодные к эксплуатации F18 станут доступными для экспорта. Однако их условия могут отличаться. Подписаться.,-1001099350027
Офис Президента отказался публиковать видео по визуальному контролю Каховской ГЭС а вместо этого решили сделать акцент на физическом контроле. У Украины нет доказательств причастности РФ к подрыву Каховской ГЭС так как она остаётся под контролем России Зеленский в интервью BILD Президент Украины дал эксклюзивное интервью заместителю главного редактора BILD Паулю Ронцхаймеру. Тот спросил есть ли у Киева доказательства того что дамбу Каховской ГЭС подорвала именно Россия. Зеленский ответил что плотина остаётся под контролем российских войск поэтому сейчас он не может представить непосредственные доказательства. Какие доказательства у нас могут быть Когда мы окажемся на месте тогда и соберём доказательства сказал он пообещав что к расследованию привлекут международных экспертов. Год назад мы говорили что у нас есть информация что там чтото должно произойти. Они прекрасно понимают что проиграют эту битву и затягивают освобождение наших территорий сказал Зеленский. ,-1001271765197
ЕС подает в суд на Польшу изза закона о создании комиссии по изучению влияния России. banksta,-1001136626166
Пушилин ВСУ пытаются найти уязвимости в обороне Бахмута Артёмовска но ситуация вполне контролируемая. ,-1001099350027
Вот сейчас доделаю всю операционку а потом займусь стратегическими задачами думают топменеджеры. Но операционка не заканчивается. Часто генеральный директор или собственник компании не может ни на секунду отвлечься от бизнеса. Ему приходится решать проблемы с кадрами процессами финансами продажами отвечать буквально за все. Чтобы настроить работу компании и оставить себе время на стратегические задачи пройдите курс Генеральный директор в Академии Eduson. За 4 месяца вы научитесь принимать решения на основе данных формировать команду и привлекать деньги в бизнес. Вы пройдете 120 интерактивных и практических уроков решите 5 бизнескейсов и отработаете навыки на онлайнтренажерах по управлению финансами и продажами. А еще сохраните себе больше 100 шаблонов и шпаргалок о том как снизить расходы управлять операционными рисками и оценивать эффективность отделов. Есть специальный бонус второй курс в подарок и личная консультация с одним из экспертов по финансам продажам или маркетингу. Оставляйте заявку на обучение со скидкой 60 по промокоду РЕДАКЦИЯ реклама ООО Эдюсон ИНН 7729779476,-1001429590454
Концерт группы Ночные снайперы не будет проходить в рамках фестиваля Динотерра в Кузбассе. Сообщение от организаторов фестиваля опубликовала лидер группы Диана Арбенина в своем Telegramканале. Ранее несколько концертных площадок в разных городах России отменили выступления Арбениной.,-1001099350027
 миниПК от чисто офисных задач к высокой производительности МиниПК отличный формфактор как для офиса так и для дома. Среди них есть как совсем крохотные помещающиеся буквально в карман так и системы которые уже ближе по размеру к полноценным десктопным системам. В этой подборке в отличие от многих публиковавшихся ранее есть системы которые не совсем похожи на традиционные миниатюрные компьютеры.,-1001032086354
Враг наступает на Запорожском фронте тяжелый бой на позициях героической роты 291 полка не прекращается Танки бронетехника ВСУ уже 11 часов пытаются прорвать борону наших войск под г. Орехов в районе РаботиноВербоввое. Бронегруппы ВСУ атакуют стык между двух ротных опорных пунктов заняв одну высоту 178.2. Наши бойцы героической роты 291 полка под сильным давлением отошли с передовой линии окопов на запасные позиции по этим окопам враг непрерывно бил еще за 3 часа до наступления из всех видов вооружения. Бойцы 291 полка при поддержке соседей из 70 полка бойцов разведки и 22 бригады спецназа удерживают следующий опорник этот маневр и был заранее запланирован для сдерживания именно такого мощного наступления враг обламывал зубы о первый опорник много часов. ВСУ потеряли до 16 танков и 15 других единиц другой техники . К нашим парням пробивается подмога с соседних участков. Тяжелый бой не прекращается много часов артиллерия с обеих сторон не смолкает. t.meRVvoenkor,-1001355540894
По поводу бесцеремонно и грубо наверное верно но следовало бы уточнить что именно имеется виду и как надо вежливо и нежно. Также стоит заметить что всю систему начального образования вообщето придумал Иоганн Генрих Песталоцци. Он был из Швейцарии. Георгий Бовт,-1001099350027
Через деньдва здесь уже некого будет спасать волонтер назвал ситуацию в районе затопленной Каховской ГЭС критической Волонтер из СанктПетербурга Евгений Кузьмин рассказал Газете.Ru что жителей затопленной Голой Пристани приходится эвакуировать под обстрелами ВСУ. __Обстановка сейчас критическая. Люди сидят на крышах в Голой Пристани и ждут помощь. МЧС работает мы вместе с ними. Военные дают лодки. Ребята из Крыма горные спасатели приехали. Подключились местные. Волонтеры привезли лодки. Все сплотились. Людей вывозим. Многие кто изначально не хотел уже эвакуируются. Всю эту работу мы ведем под обстрелами ВСУ бьют бездумно непонятно куда. Тяжело но справляемся. Люди очень уставшие. Есть отдаленные районы куда мы не заезжали__ сообщил Евгений. Он отметил что для более оперативной работы необходимо подключать федеральную помощь так как местных сил не хватает __У нас нет связи сотовые операторы не работают. Раций не хватает. Изза этого не можем координировать свои действия. Вся администрация местная районная все подключены. МСЧ работает но нам не хватает этого. Нужно подключать на федеральном уровне и привозить сюда полноценную помощь. Катера на подушках. Здесь нужны силы и помощь спецтехника и связь. Потому что через деньдва здесь уже некого будет спасать. __Подписывайтесь на Газету.Ru,-1001486063104
Уровень преступности в сельских районах Британии вырос изза конфликта на Украине сообщила газета Telegraph со ссылкой на главу национального подразделения по борьбе с преступностью в сельской местности Энди Хаддлстона.,-1001394050290
Генпрокуратура России признала нежелательной в РФ деятельность американской религиозной организации Завет церквей TCCN направляющей собранные с граждан пожертвования на поддержку Вооруженных сил Украины ВСУ.,-1001099350027
Перенос прямой линии президента на ноябрь декабрь несет в себе в том числе и позитивный сигнал о том что к концу года не будет хуже чем сейчас а с высокой долей вероятности сложатся даже и более благоприятные условия для диалога власти со страной. Вообще в нынешней обстановке любое такое изменение графика статусных мероприятий с их переносом на потом используется и для подъема оптимистических настроений среди тех кто ждет и надеется. Мастер пера,-1001099350027
В британской полиции связали рост числа краж сельхозоборудования на территории Англии и Уэльса с антироссийскими санкциями. Telegraph пишет что количество таких краж выросло на 300 в I квартале. Полиция считает что все дело в санкциях якобы украденное оборудование переправляется в Восточную Европу а оттуда продается в Россию.,-1001101170442
Вот тут живут люди. Кто будет виноват если людей в нашем доме завалит. В РостовенаДону 30 жильцов аварийного дома построенного еще в XIX веке несколько лет не могут добиться расселения. В 2019 году у дома 105 на улице Станиславского обрушилась стена здание было построено еще в 1879 году и уже давно непригодно для жизни. В квартирах проседают полы потолки и стены покрыты трещинами лестницы сгнили. После обрушения стены дом наконец признали аварийным и подлежащим сносу но жильцам взамен предложили дома маневренного типа на окраине города которые также не отвечают требованиям безопасности. По словам жителей они неоднократно обращались во все возможные инстанции но там дают одни отписки нам не хватает документов и финансирования. В начале мая прокуратура заявила что проведет проверку а затем за дело взялся местный СК теперь жильцов уговаривают подписать согласие на переселение в маневренные дома. Сами жители считают что таким образом власти хотят затянуть выплату компенсаций. Все это время жильцы боятся что дом просто полностью разрушится или сгорит изза неисправной проводки.,-1001254661214
Neue Zürcher Zeitung Раздражает то что западные правительственные чиновники и эксперты преждевременно делают вывод о том что Россия взорвала Каховскую ГЭС и говорят о террористическом акте. Имеющиеся данные не подтверждают такой вывод. Безусловно у российской армии достаточно беспощадности и ресурсов чтобы совершить такое военное преступление Тем не менее вместо целенаправленного взрыва более вероятен другой ход событий обрушение в районе шлюза под давлением рекордно высокого уровня воды и в результате систематической халатности операторов электростанции. briefsmi каховскаягэс,-1001099350027
Как отличить бедного от богатого Бедный держит деньги в банке. Ни черта не знает о финансах верит в доллар по 70 рублей и думает что всё под контролем. Богатый подписался на Investor избавился от всех кредитов за месяц раздал долги и вышел на пенсию в 27 лет. Внутри от А до Я разложено как проинвестировать первые 500 рублей почему можно заработать на санкциях и в какие банки не стоит нести свои сбережения Кризис с нами надолго а значит нужно запасаться терпением и читать знающих людей. Подписывайтесь investor,-1001891900812
 В Крыму наградили соцработников республики в честь профессионального праздника __Сегодня сотрудники социальных служб нашей республики выступают единым фронтом словом и делом помогают нуждающимся и попавшим в сложную жизненную ситуацию. Уделяют максимум внимания нашим воинам участвующим в СВО и их семьям. Не жалеют времени и сил в стремлении помочь своим коллегам в наших новых регионах адаптироваться и интегрироваться в новую действительность сказал Глава Крыма Сергей Аксёнов. __Он подчеркнул что каждый соцработник изо дня в день доказывает что мы одна сила одна команда Президента а значит обязательно решим все задачи. Крым 24 tvcrimea24,-1001147336903
Издательский дом Новые отраслевые медиа собрал лучшие отраслевые Телеграмканалы которые помогут Вам быть в курсе всех важных профессиональных новостей. Здесь всё про ключевых игроков государственное регулирование кадровые назначения отраслевые экономические данные разборы бизнес и маркетинговых стратегий. Финтех и банки Финтехно Ритейл и ecommerce Свободная касса Нефть и газ Нефтебаза Грузоперевозки Грузопоток Отельный бизнес Ночной портье Edtech и онлайнкурсы Эдтехно Жилое строительство Домострой Страхование Страховой случай Цена красоты МашТех Авторынок Автовоз Без рецепта Медицина Медкарта сектор Агрономика Металлургия Нержавейка Электроэнергетика Высокое напряжение Уголь Coala FMCG Report Рыбная отрасль Рыбхоз. Все о рыбе Авиаперевозки Пристегните ремни Телекоммуникации Телекоммуналка ЖКХ Управдом Ваши коллеги уже подписаны и ждут Вас будет что обсудить за обедом.,-1001136626166
Двадцать чиновников Минфина Ингушетии из которых 5 руководителей территориальных финансовых управлений уличили в сокрытии доходов прокуратура.,-1001099350027
Россия признательна белорусским друзьям за помилование Софьи Сапеги заявил Песков,-1001101170442
Игорь Стрелков пожалуй теперь можно достоверно сказать что наступление ВСУ началось 56 суток назад. Началось с вспомогательного удара западнее Угледара на Волновахском направлении. Одновременно начаты атаки демонстрации с тактическими целями на Донецком фронте в районе ВодяноеОпытное предпринимаются тактические атаки в районе Бахмута. Ну и позавчера начато наступление на главном направлении в районе Орехова на Мелитополь. На сегодняшний день вспомогательные атаки ВСУ ни к каким результатам кроме больших потерь не привели.,-1001099350027
Путин и Лукашенко встретятся завтра в России анонсировал Песков,-1001101170442
Аренда складов в регионах дорожает изза нехватки площадей. Минимальные объемы нового строительства складов в регионах России привели к снижению доли не занятых арендаторами площадей и росту арендных ставок. В первые месяцы 2023 года в эксплуатацию было введено 154 тыс. кв. м складской недвижимости что стало наименьшим показателем с 2011 года когда за аналогичный период объем ввода составил 109 тыс. кв. м.,-1001201661496
Песков у Путина пока нет планов проведения совещания в Херсонской области после разрушения Каховской ГЭС. каховскаягэс,-1001099350027
Каждый раз когда тема заходит о трудовой миграции находится ктото с доводом скажите спасибо что в Россию ктото соглашается приезжать. Для понимания до начала СВО Россия занимала второе место в мире по количеству привлекаемых мигрантов. После СВО опустилась на четвёртое. В Россию прямо сейчас соглашается приезжать больше мигрантов чем в Великобританию или Францию. Не буду называть это проблемой назову это острым вопросом требующим адекватного регулирования. Антон Любич,-1001099350027
Песков на вопрос о подготовке Кремля к президентским выборам есть определенные сроки не будем забегать вперед.,-1001099350027
Встреча Путина и Лукашенко состоится в пятницу в России заявил Песков. ,-1001099350027
Допрос пленного командира взвода 2го батальона 31й омбр ВСУ. Взят в плен подразделениями ВВО на Запорожском направлении в ходе неудачной попытки украинского наступления. Рассказывает много интересного. voin_dv,-1001498939244
 В ЙошкарОле в период с 9 по 11 июня будут перекрыты два участка улицы Йывана Кырли. Ограничение движения произойдет с 0600 9 июня и продлится до 0600 11 июня. Оно связано с работами по устройству верхнего слоя дороги. Таким образом будут перекрыты следующие участки от перекрестка улиц Баума и Й. Кырли до дома 5А по улице Й. Кырли четная сторона от перекрестка улиц Баума и Й. Кырли до дома 7А по улице Й. Кырли нечетная сторона сообщает прессслужба столичной мэрии.,-1001098860759
Песков РФ неизвестно какие разрушения получил аммиакопровод Тольятти Одесса и что Украина собирается дальше делать с этой веткой.,-1001099350027
У Владимира Путина сейчас нет в планах поездки в Херсонскую область Песков,-1001394050290
Подрыв на аммиакопроводе Тольятти Одесса это очередной момент весьма усложняющий ситуацию вокруг зерновой сделки заявили в Кремле.,-1001394050290
Песков Кремль потихоньку готовится к прямой линии с Путиным сообщит о ее сроках своевременно. ,-1001099350027
Neue Zürcher Zeitung Утверждения о том что русские или украинцы имели военный интерес в уничтожении плотины Каховской ГЭС неубедительны. Более полугода так называемый Херсонский фронт был лишь второстепенным. Днепр оказался слишком большим препятствием для продвижения украинцев на юг более крупными частями. Этот регион всегда играл второстепенную роль в предположениях об украинском контрнаступлении. Так что не было никакого резона России затоплять низовья Днепра. Это также было бы парадоксальным ходом поскольку поймы в основном находятся на территории контролируемой русскими а оборонительные позиции с километрами траншей теперь превращаются в бесполезные болота. Наоборот эта зона бедствия также непроходима для украинцев для механизированного наступления. briefsmi каховскаягэс,-1001099350027
У Владимира Путина сейчас нет в планах поездки в Херсонскую область сообщил Дмитрий Песков. Представитель Кремля добавил что президент следит за ситуацией после подрыва Каховской ГЭС. Что еще сообщил пресссекретарь президента РФ Москва признательна белорусским друзьям за помилование Софьи Сапеги. Завтра Путин встретится с Лукашенко. Подрыв аммиакопровода Тольятти Одесса усложняет ситуацию с зерновой сделкой. Усилия российского бизнеса по борьбе за свои замороженные на Западе активы обоснованы и понятны. Дата прямой линии президента еще не определена но в Кремле потихоньку готовятся. Путин своевременно объявит будет ли участвовать в президентских выборах в 2024 году. Подписывайтесь на Газету.Ru,-1001486063104
